Name,Age,Area,Job,Interest,Email,Phone_number,Sex
a4266,21,서울특별시,앱개발자,웹개발,a4266daum.net,35021784570,남
a4267,15,제주특별자치도,정보보안가,앱개발,a4267google.com,14137520896,여
a4268,22,제주특별자치도,데이터 사이언티스트,앱개발,a4268google.com,48465418428,여
a4269,18,전라북도,앱개발자,정보보안,a4269daum.net,30877764434,여
a4270,34,충청북도,대학생,서버개발,a4270google.com,63026292060,여
a4271,31,서울특별시,정보보안가,앱개발,a4271google.com,23593335888,여
a4272,21,전라북도,데이터 사이언티스트,서버개발,a4272google.com,52515750228,남
a4273,29,충청남도,웹개발자,머신러닝,a4273daum.net,28354209969,여
a4274,21,경상남도,대학생,딥러닝,a4274naver.com,62310030370,남
a4275,30,충청남도,앱개발자,머신러닝,a4275google.com,40162672515,남
a4276,18,경상북도,데이터 사이언티스트,딥러닝,a4276daum.net,89042029204,남
a4277,17,충청남도,웹개발자,웹개발,a4277google.com,64900442021,남
a4278,28,경상남도,데이터 사이언티스트,웹개발,a4278daum.net,93867672857,남
a4279,18,강원도,정보보안가,웹개발,a4279naver.com,59049265557,여
a4280,27,경상북도,머신러닝 엔지니어,앱개발,a4280daum.net,70710336021,남
a4281,20,충청남도,데이터 사이언티스트,서버개발,a4281naver.com,22292460311,남
a4282,15,전라남도,앱개발자,정보보안,a4282google.com,63798483340,여
a4283,31,충청북도,대학생,정보보안,a4283naver.com,12354646678,여
a4284,20,경기도,데이터 사이언티스트,앱개발,a4284daum.net,89320545001,남
a4285,34,제주특별자치도,데이터 사이언티스트,딥러닝,a4285naver.com,35529476684,남
a4286,27,경상북도,머신러닝 엔지니어,딥러닝,a4286naver.com,65800138165,남
a4287,23,경상북도,정보보안가,서버개발,a4287naver.com,94021711751,남
a4288,17,강원도,앱개발자,머신러닝,a4288google.com,16137820114,여
a4289,30,전라남도,정보보안가,정보보안,a4289daum.net,85174256714,여
a4290,20,경상북도,데이터 사이언티스트,앱개발,a4290naver.com,52800970476,남
a4291,18,충청남도,대학생,정보보안,a4291daum.net,58717405701,남
a4292,31,충청북도,머신러닝 엔지니어,머신러닝,a4292google.com,86662828588,여
a4293,23,경기도,앱개발자,딥러닝,a4293google.com,19056061772,남
a4294,19,경상남도,대학생,서버개발,a4294daum.net,94713900216,남
a4295,29,충청남도,앱개발자,머신러닝,a4295google.com,58318394219,남
a4296,28,경상남도,앱개발자,앱개발,a4296daum.net,76656296243,여
a4297,31,강원도,데이터 사이언티스트,딥러닝,a4297naver.com,64348445135,남
a4298,30,강원도,데이터 사이언티스트,앱개발,a4298google.com,95605010665,남
a4299,27,경상북도,데이터 사이언티스트,정보보안,a4299naver.com,38636823045,남
a4300,20,경상남도,데이터 사이언티스트,앱개발,a4300naver.com,75001245630,여
a4301,26,충청남도,대학생,머신러닝,a4301daum.net,86483207997,남
a4302,31,충청북도,웹개발자,딥러닝,a4302daum.net,70613004477,여
a4303,21,전라북도,앱개발자,딥러닝,a4303google.com,79727585039,여
a4304,32,충청북도,앱개발자,딥러닝,a4304daum.net,39733488234,여
a4305,35,경상남도,정보보안가,정보보안,a4305google.com,48150443454,남
a4306,25,경상남도,웹개발자,웹개발,a4306google.com,55573322321,남
a4307,24,전라남도,웹개발자,서버개발,a4307google.com,42999258973,남
a4308,29,강원도,머신러닝 엔지니어,서버개발,a4308daum.net,17048586177,남
a4309,21,경상남도,정보보안가,머신러닝,a4309daum.net,35155011264,여
a4310,17,강원도,앱개발자,딥러닝,a4310daum.net,74022027840,여
a4311,21,충청북도,앱개발자,딥러닝,a4311google.com,47300037842,여
a4312,32,강원도,정보보안가,정보보안,a4312google.com,72248193516,여
a4313,17,경기도,정보보안가,정보보안,a4313naver.com,21163976198,여
a4314,16,충청북도,머신러닝 엔지니어,딥러닝,a4314google.com,60493912188,남
a4315,34,전라남도,머신러닝 엔지니어,서버개발,a4315daum.net,39910394458,남
a4316,31,충청남도,데이터 사이언티스트,머신러닝,a4316google.com,22970857703,남
a4317,20,전라남도,웹개발자,딥러닝,a4317google.com,42247495122,여
a4318,33,전라남도,데이터 사이언티스트,딥러닝,a4318daum.net,35253893540,남
a4319,27,경기도,데이터 사이언티스트,서버개발,a4319google.com,19010253638,여
a4320,29,전라남도,대학생,웹개발,a4320daum.net,17842178378,여
a4321,17,강원도,정보보안가,웹개발,a4321daum.net,34827589245,여
a4322,35,경기도,머신러닝 엔지니어,서버개발,a4322google.com,17327972490,여
a4323,19,충청북도,머신러닝 엔지니어,딥러닝,a4323naver.com,42654528280,여
a4324,27,제주특별자치도,앱개발자,앱개발,a4324naver.com,11890491940,여
a4325,17,경기도,데이터 사이언티스트,정보보안,a4325google.com,49934818250,남
a4326,19,제주특별자치도,앱개발자,앱개발,a4326daum.net,40215107675,여
a4327,31,전라북도,데이터 사이언티스트,머신러닝,a4327google.com,86905874585,여
a4328,35,제주특별자치도,머신러닝 엔지니어,앱개발,a4328google.com,89775627003,남
a4329,27,경상남도,웹개발자,머신러닝,a4329google.com,87749532310,남
a4330,27,전라남도,데이터 사이언티스트,머신러닝,a4330naver.com,99163109258,여
a4331,29,충청남도,웹개발자,머신러닝,a4331google.com,42922366314,남
a4332,27,강원도,웹개발자,머신러닝,a4332naver.com,40041018340,남
a4333,20,경기도,정보보안가,서버개발,a4333daum.net,58252868564,남
a4334,18,경상북도,앱개발자,웹개발,a4334google.com,67800145324,남
a4335,26,서울특별시,데이터 사이언티스트,서버개발,a4335daum.net,44066648924,남
a4336,29,충청북도,대학생,앱개발,a4336naver.com,17511188785,여
a4337,25,충청남도,정보보안가,웹개발,a4337google.com,31662030144,여
a4338,25,경기도,앱개발자,딥러닝,a4338google.com,62629506436,남
a4339,17,서울특별시,정보보안가,딥러닝,a4339google.com,80302075086,남
a4340,31,경기도,정보보안가,딥러닝,a4340google.com,62213224869,여
a4341,27,제주특별자치도,웹개발자,웹개발,a4341naver.com,98813412235,여
a4342,35,충청북도,데이터 사이언티스트,정보보안,a4342daum.net,37557355215,여
a4343,22,제주특별자치도,웹개발자,정보보안,a4343naver.com,87823730756,남
a4344,35,경상남도,앱개발자,웹개발,a4344naver.com,82628783133,남
a4345,18,경상남도,대학생,서버개발,a4345google.com,85654635237,남
a4346,32,충청남도,데이터 사이언티스트,앱개발,a4346google.com,25283656613,여
a4347,16,강원도,앱개발자,머신러닝,a4347daum.net,57776740413,여
a4348,18,경상북도,정보보안가,웹개발,a4348naver.com,58909738737,남
a4349,24,경기도,머신러닝 엔지니어,서버개발,a4349google.com,66980002070,여
a4350,19,충청북도,데이터 사이언티스트,웹개발,a4350naver.com,42159615526,여
a4351,17,충청북도,앱개발자,서버개발,a4351naver.com,60327870396,남
a4352,27,경기도,웹개발자,정보보안,a4352google.com,27575423380,남
a4353,17,전라남도,앱개발자,딥러닝,a4353naver.com,56317293120,여
a4354,26,충청북도,정보보안가,딥러닝,a4354google.com,69975854356,남
a4355,16,서울특별시,머신러닝 엔지니어,정보보안,a4355google.com,95454881374,남
a4356,17,충청남도,앱개발자,딥러닝,a4356naver.com,99698062704,여
a4357,29,제주특별자치도,머신러닝 엔지니어,앱개발,a4357google.com,83457277842,남
a4358,23,경상북도,정보보안가,서버개발,a4358daum.net,17619131912,남
a4359,35,전라북도,머신러닝 엔지니어,딥러닝,a4359daum.net,14637682265,남
a4360,35,경상북도,대학생,웹개발,a4360daum.net,62309220234,여
a4361,16,강원도,웹개발자,서버개발,a4361naver.com,45119643728,여
a4362,24,경상남도,머신러닝 엔지니어,서버개발,a4362daum.net,14181868442,여
a4363,18,경상남도,앱개발자,앱개발,a4363google.com,70520761424,여
a4364,17,경기도,데이터 사이언티스트,머신러닝,a4364naver.com,93467109730,여
a4365,33,경상북도,데이터 사이언티스트,웹개발,a4365naver.com,91890436009,여
a4366,32,서울특별시,앱개발자,앱개발,a4366naver.com,20971500778,남
a4367,17,경상북도,데이터 사이언티스트,앱개발,a4367daum.net,21109098017,여
a4368,22,전라남도,머신러닝 엔지니어,머신러닝,a4368naver.com,28905902358,남
a4369,19,경상남도,앱개발자,앱개발,a4369daum.net,11897087028,남
a4370,27,전라북도,웹개발자,딥러닝,a4370daum.net,88722284597,여
a4371,20,강원도,앱개발자,딥러닝,a4371google.com,61900633180,남
a4372,22,경상남도,웹개발자,딥러닝,a4372naver.com,22196646095,남
a4373,32,강원도,데이터 사이언티스트,딥러닝,a4373daum.net,28077867205,여
a4374,17,서울특별시,대학생,앱개발,a4374daum.net,74346229202,남
a4375,22,전라남도,웹개발자,서버개발,a4375google.com,36740352203,여
a4376,20,서울특별시,대학생,머신러닝,a4376google.com,15376850466,남
a4377,15,충청북도,대학생,앱개발,a4377daum.net,89452115379,남
a4378,34,강원도,정보보안가,웹개발,a4378naver.com,43832405139,여
a4379,21,전라남도,데이터 사이언티스트,머신러닝,a4379google.com,61578613770,여
a4380,19,전라북도,데이터 사이언티스트,서버개발,a4380daum.net,77970528950,남
a4381,22,전라남도,머신러닝 엔지니어,웹개발,a4381google.com,83549785840,여
a4382,27,제주특별자치도,정보보안가,정보보안,a4382daum.net,29903320517,여
a4383,28,전라북도,대학생,정보보안,a4383daum.net,33531011292,여
a4384,24,전라남도,웹개발자,웹개발,a4384daum.net,34564151377,남
a4385,16,서울특별시,데이터 사이언티스트,웹개발,a4385google.com,35385145684,여
a4386,15,경상북도,정보보안가,웹개발,a4386naver.com,62900676652,남
a4387,23,경상북도,웹개발자,웹개발,a4387daum.net,74891443919,남
a4388,23,경기도,앱개발자,딥러닝,a4388daum.net,60585025826,여
a4389,21,강원도,머신러닝 엔지니어,앱개발,a4389google.com,42812327406,남
a4390,21,충청북도,대학생,웹개발,a4390google.com,19172105864,여
a4391,25,전라남도,대학생,딥러닝,a4391google.com,28167090500,여
a4392,17,전라북도,머신러닝 엔지니어,딥러닝,a4392google.com,90386443379,남
a4393,18,전라남도,웹개발자,웹개발,a4393naver.com,38692700902,남
a4394,26,충청남도,데이터 사이언티스트,머신러닝,a4394daum.net,17218814837,여
a4395,20,충청북도,데이터 사이언티스트,서버개발,a4395google.com,36078793035,여
a4396,21,제주특별자치도,머신러닝 엔지니어,서버개발,a4396naver.com,14930576262,여
a4397,15,전라북도,앱개발자,서버개발,a4397google.com,81143104043,여
a4398,23,서울특별시,데이터 사이언티스트,앱개발,a4398google.com,37531669924,남
a4399,17,경상북도,데이터 사이언티스트,웹개발,a4399google.com,74902451104,여
a4400,24,충청남도,웹개발자,머신러닝,a4400naver.com,50660666133,남
a4401,22,제주특별자치도,머신러닝 엔지니어,앱개발,a4401daum.net,78328459999,여
a4402,34,서울특별시,앱개발자,웹개발,a4402google.com,39389822633,여
a4403,25,전라북도,대학생,앱개발,a4403google.com,39770867137,여
a4404,25,제주특별자치도,웹개발자,웹개발,a4404google.com,62546681519,여
a4405,22,경상남도,머신러닝 엔지니어,서버개발,a4405google.com,42507983981,남
a4406,31,전라남도,데이터 사이언티스트,머신러닝,a4406naver.com,13190620554,남
a4407,23,강원도,앱개발자,딥러닝,a4407google.com,56021462278,남
a4408,26,경상남도,머신러닝 엔지니어,정보보안,a4408daum.net,57472323787,남
a4409,23,제주특별자치도,앱개발자,정보보안,a4409naver.com,12211000032,여
a4410,32,강원도,머신러닝 엔지니어,서버개발,a4410daum.net,64696456933,남
a4411,18,전라북도,머신러닝 엔지니어,웹개발,a4411daum.net,60944725698,여
a4412,30,충청남도,정보보안가,서버개발,a4412google.com,63831411004,여
a4413,29,서울특별시,웹개발자,머신러닝,a4413daum.net,98874643067,남
a4414,34,전라남도,정보보안가,앱개발,a4414daum.net,19356308864,남
a4415,27,경상북도,정보보안가,딥러닝,a4415daum.net,16945401244,여
a4416,33,전라북도,대학생,웹개발,a4416daum.net,26656135019,남
a4417,34,전라북도,대학생,웹개발,a4417google.com,98125026582,여
a4418,15,서울특별시,웹개발자,웹개발,a4418daum.net,20166181159,남
a4419,35,경상북도,정보보안가,서버개발,a4419google.com,49808094033,여
a4420,17,강원도,머신러닝 엔지니어,정보보안,a4420daum.net,62627536741,남
a4421,16,충청남도,데이터 사이언티스트,웹개발,a4421google.com,26592494195,여
a4422,17,서울특별시,머신러닝 엔지니어,웹개발,a4422google.com,82606328109,여
a4423,35,충청북도,머신러닝 엔지니어,앱개발,a4423naver.com,49119460979,여
a4424,16,충청북도,머신러닝 엔지니어,서버개발,a4424naver.com,84119498087,여
a4425,24,전라북도,웹개발자,머신러닝,a4425daum.net,92754509137,여
a4426,19,경기도,대학생,앱개발,a4426daum.net,80513165138,남
a4427,28,충청북도,웹개발자,머신러닝,a4427google.com,24899534573,여
a4428,31,충청북도,머신러닝 엔지니어,딥러닝,a4428google.com,14770078114,남
a4429,19,경상북도,정보보안가,앱개발,a4429naver.com,49554766151,남
a4430,20,경상북도,정보보안가,정보보안,a4430naver.com,73949237115,여
a4431,17,경상남도,앱개발자,정보보안,a4431google.com,12115028111,남
a4432,15,전라북도,앱개발자,서버개발,a4432daum.net,87496043476,남
a4433,32,충청남도,머신러닝 엔지니어,정보보안,a4433naver.com,21826999863,남
a4434,17,충청북도,웹개발자,웹개발,a4434naver.com,19219060697,남
a4435,25,경기도,웹개발자,머신러닝,a4435google.com,51376667144,여
a4436,15,경상남도,머신러닝 엔지니어,서버개발,a4436daum.net,31504699964,여
a4437,15,전라북도,데이터 사이언티스트,웹개발,a4437naver.com,90994161658,여
a4438,27,제주특별자치도,웹개발자,웹개발,a4438naver.com,83020531186,여
a4439,19,경상남도,정보보안가,정보보안,a4439google.com,18916163134,남
a4440,16,제주특별자치도,앱개발자,정보보안,a4440google.com,87142642086,여
a4441,15,경상북도,데이터 사이언티스트,서버개발,a4441naver.com,17867449844,여
a4442,29,강원도,머신러닝 엔지니어,정보보안,a4442google.com,91866266798,남
a4443,30,전라북도,웹개발자,머신러닝,a4443daum.net,31275450559,여
a4444,30,전라북도,정보보안가,앱개발,a4444daum.net,68320566689,여
a4445,33,제주특별자치도,웹개발자,서버개발,a4445daum.net,76409005335,남
a4446,33,경기도,대학생,정보보안,a4446google.com,44138198292,여
